trial_index,arrow,sound_onset_psy,sound_onset_dev,arrow_onset_psy,arrow_onset_dev,response_key,rt_psy,rt_dev
1,none,10.970570499999667,3984.3358876,,,NaN,0.6739871999998286,0.6758246999997937
2,right,12.472232299999632,3985.8382057000003,12.472232299999632,3985.8382057000003,False,NaN,NaN
3,none,13.972238199999993,3987.3373525,,,NaN,NaN,NaN
4,right,15.472866299999623,3988.8388163000004,15.472866299999623,3988.8388163000004,False,NaN,NaN
5,none,16.992760899999666,3990.3581419,,,NaN,NaN,NaN
