trial_index,arrow,sound_onset_psy,sound_onset_dev,arrow_onset_psy,arrow_onset_dev,response_key,rt_psy,rt_dev
26,none,49.093321899999864,20916.694455065,,,NaN,NaN,NaN
27,left,50.59342779999861,20918.184934210003,50.59342779999861,20918.184934210003,NaN,NaN,NaN
28,none,52.093552700000146,20919.68485523,,,NaN,NaN,NaN
29,none,53.59321450000061,20921.184973855,,,NaN,NaN,NaN
30,none,55.09328910000113,20922.684949625,,,NaN,NaN,NaN
31,left,56.59328860000096,20924.184649375,56.59328860000096,20924.184649375,NaN,NaN,NaN
32,none,58.093310699998256,20925.684693415,,,NaN,NaN,NaN
33,none,59.59334079999826,20927.18466215,,,NaN,NaN,NaN
34,none,61.09346580000056,20928.68464976,,,NaN,NaN,NaN
35,none,62.59333619999961,20930.184759670003,,,NaN,NaN,NaN
36,none,64.10173500000019,20931.702421925,,,NaN,NaN,NaN
37,none,65.60186959999919,20933.193116755003,,,NaN,NaN,NaN
38,none,67.10181939999893,20934.693348275003,,,NaN,NaN,NaN
39,right,68.6018112999991,20936.193106495,68.6018112999991,20936.193106495,NaN,NaN,NaN
40,none,70.10182949999944,20937.693191465,,,NaN,NaN,NaN
41,none,71.60170890000154,20939.193120905,,,NaN,NaN,NaN
42,right,73.10189499999979,20940.693140005,73.10189499999979,20940.693140005,NaN,NaN,NaN
43,none,74.60190810000131,20942.19337031,,,NaN,NaN,NaN
44,none,76.10191180000038,20943.69336815,,,NaN,NaN,NaN
45,right,77.60185940000156,20945.19336746,77.60185940000156,20945.19336746,NaN,NaN,NaN
46,none,79.10198830000081,20946.693142775002,,,NaN,NaN,NaN
47,left,80.6019985999992,20948.193258205003,80.6019985999992,20948.193258205003,NaN,NaN,NaN
48,none,82.1022309,20949.70186756,,,NaN,NaN,NaN
49,none,83.60198749999836,20951.19367214,,,NaN,NaN,NaN
50,none,85.10210119999829,20952.694059755002,,,NaN,NaN,NaN
51,none,86.60202529999879,20954.193361280002,,,NaN,NaN,NaN
52,none,88.10204959999828,20955.69997876,,,NaN,NaN,NaN
53,none,89.602096300001,20957.193372175003,,,NaN,NaN,NaN
54,none,91.10232769999857,20958.694067930002,,,NaN,NaN,NaN
55,none,92.60210899999947,20960.193675635,,,NaN,NaN,NaN
56,left,94.10208449999845,20961.693391480003,94.10208449999845,20961.693391480003,NaN,NaN,NaN
57,none,95.60215779999999,20963.19333088,,,NaN,NaN,NaN
58,none,97.10215120000066,20964.70015802,,,NaN,NaN,NaN
59,none,98.6105862000004,20966.209753375002,,,NaN,NaN,NaN
60,none,100.1106523999988,20967.701891195,,,NaN,NaN,NaN
61,none,101.63578309999866,20969.202201725002,,,NaN,NaN,NaN
62,right,103.13560190000135,20970.727033475003,103.13560190000135,20970.727033475003,NaN,NaN,NaN
63,none,104.63555629999973,20972.22711838,,,NaN,NaN,NaN
64,none,106.13564979999865,20973.726888625002,,,NaN,NaN,NaN
65,none,107.63568310000119,20975.235210320003,,,NaN,NaN,NaN
66,none,109.14402340000015,20976.746053540002,,,NaN,NaN,NaN
67,none,110.64402250000057,20978.2354987,,,NaN,NaN,NaN
68,left,112.1441479999994,20979.735455590002,112.1441479999994,20979.735455590002,NaN,NaN,NaN
69,none,113.64398150000125,20981.235740975,,,NaN,NaN,NaN
70,none,115.1443365999985,20982.735200455,,,NaN,NaN,NaN
71,right,116.64411019999898,20984.235654445,116.64411019999898,20984.235654445,NaN,NaN,NaN
72,none,118.1441511999983,20985.73543018,,,NaN,NaN,NaN
73,none,119.64415379999991,20987.235315925,,,NaN,NaN,NaN
74,none,121.14418010000009,20988.735366430003,,,NaN,NaN,NaN
75,none,122.64423909999823,20990.23673522,,,NaN,NaN,NaN
76,left,124.15275219999967,20991.75099001,124.15275219999967,20991.75099001,NaN,NaN,NaN
77,none,125.6609094000014,20993.259847615,,,NaN,NaN,NaN
78,none,127.16087830000106,20994.752363315,,,NaN,NaN,NaN
79,none,128.6608563000009,20996.25214508,,,NaN,NaN,NaN
80,none,130.16082800000004,20997.752008760002,,,NaN,NaN,NaN
81,none,131.6610722000005,20999.25826859,,,NaN,NaN,NaN
82,right,133.1693836000013,21000.7682797,133.1693836000013,21000.7682797,NaN,NaN,NaN
83,none,134.66934540000148,21002.26068713,,,NaN,NaN,NaN
84,left,136.16935999999987,21003.760683235003,136.16935999999987,21003.760683235003,NaN,NaN,NaN
85,none,137.66939609999827,21005.260511675002,,,NaN,NaN,NaN
86,none,139.16949540000132,21006.76054133,,,NaN,NaN,NaN
87,right,140.66944839999996,21008.271435725,140.66944839999996,21008.271435725,NaN,NaN,NaN
88,none,142.16941230000157,21009.760639765,,,NaN,NaN,NaN
89,left,143.67775619999884,21011.276524655,143.67775619999884,21011.276524655,NaN,NaN,NaN
90,none,145.17780370000037,21012.769177075003,,,NaN,NaN,NaN
91,left,146.6780652999987,21014.269053565,146.6780652999987,21014.269053565,NaN,NaN,NaN
92,none,148.17776049999884,21015.77614036,,,NaN,NaN,NaN
93,none,149.6861792999989,21017.28349763,,,NaN,NaN,NaN
94,none,151.1862070999996,21018.777519275,,,NaN,NaN,NaN
95,none,152.69466770000145,21020.29355875,,,NaN,NaN,NaN
96,none,154.1946304000012,21021.786106535,,,NaN,NaN,NaN
97,right,155.69469259999823,21023.285787905003,155.69469259999823,21023.285787905003,NaN,NaN,NaN
98,none,157.19464710000102,21024.785811370002,,,NaN,NaN,NaN
99,none,158.6947011000011,21026.28594433,,,NaN,NaN,NaN
100,left,160.20301140000083,21027.801297740003,160.20301140000083,21027.801297740003,NaN,NaN,NaN
101,none,161.703080700001,21029.294141690003,,,NaN,NaN,NaN
102,left,163.20306060000075,21030.794278445002,163.20306060000075,21030.794278445002,NaN,NaN,NaN
103,none,164.70310289999907,21032.294158465,,,NaN,NaN,NaN
104,right,166.20313689999966,21033.794456815,166.20313689999966,21033.794456815,NaN,NaN,NaN
105,none,167.70308830000067,21035.294279575002,,,NaN,NaN,NaN
106,left,169.20321369999874,21036.794192095,169.20321369999874,21036.794192095,NaN,NaN,NaN
107,none,170.7031605000011,21038.294250415,,,NaN,NaN,NaN
108,left,172.21154430000024,21039.81015379,172.21154430000024,21039.81015379,NaN,NaN,NaN
109,none,173.71991799999887,21041.320242035003,,,NaN,NaN,NaN
110,none,175.21986649999963,21042.811858385,,,NaN,NaN,NaN
111,none,176.71983399999954,21044.311914355003,,,NaN,NaN,NaN
112,right,178.21994849999828,21045.811003730003,178.21994849999828,21045.811003730003,NaN,NaN,NaN
113,none,179.71984789999988,21047.318548765,,,NaN,NaN,NaN
114,left,181.2199604999987,21048.811005895,181.2199604999987,21048.811005895,NaN,NaN,NaN
115,none,182.71997999999803,21050.311178705,,,NaN,NaN,NaN
116,left,184.21999909999795,21051.811180405002,184.21999909999795,21051.811180405002,NaN,NaN,NaN
117,none,185.72004430000015,21053.31120047,,,NaN,NaN,NaN
118,right,187.21986839999954,21054.818295175002,187.21986839999954,21054.818295175002,NaN,NaN,NaN
119,none,188.7199967000015,21056.315779250002,,,NaN,NaN,NaN
120,none,190.22013779999907,21057.82046699,,,NaN,NaN,NaN
121,right,191.72012189999805,21059.311381075,191.72012189999805,21059.311381075,NaN,NaN,NaN
122,none,193.2201438000011,21060.811402825002,,,NaN,NaN,NaN
